module,parameter,symbol,value,task_type,dataset,model,num_clients,client_average_acc
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,convnext,7,0.8487771606742668
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,resnet,3,0.7999610250414109
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,resnet,5,0.7986943388872649
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,resnet,7,0.7984020266978467
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,swin_tiny,3,0.7730683036149274
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,swin_tiny,5,0.7715093052713631
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,swin_tiny,7,0.7701451817207444
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,vit_t,3,0.8517002825684498
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,vit_t,5,0.8511156581896132
M2,long-tail calibration strength,lambda,8.0,small,bloodmnist_224,vit_t,7,0.84994640943194
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,convnext,3,0.4285714285714286
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,convnext,5,0.4282719377059
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,convnext,7,0.4171907756813417
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,resnet,3,0.4809823300389338
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,resnet,5,0.46480982330038934
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,resnet,7,0.47259658580413294
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,swin_tiny,3,0.472596585804133
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,swin_tiny,5,0.4833782569631626
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,swin_tiny,7,0.4794848757112908
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,vit_t,3,0.4588200059898173
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,vit_t,5,0.4531296795447739
M2,long-tail calibration strength,lambda,8.0,small,chaoshengmnist_224,vit_t,7,0.4495357891584307
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,convnext,3,0.6309226932668329
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,convnext,5,0.6284289276807979
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,convnext,7,0.627930174563591
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,resnet,3,0.6688279301745635
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,resnet,5,0.6688279301745635
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,resnet,7,0.6688279301745635
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,swin_tiny,3,0.6681629260182876
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,swin_tiny,5,0.6694929343308396
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,swin_tiny,7,0.6713216957605985
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,vit_t,3,0.6364089775561097
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,vit_t,5,0.6374064837905237
M2,long-tail calibration strength,lambda,8.0,small,dermamnist_224,vit_t,7,0.6420615128844556
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,convnext,3,0.654170723790977
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,convnext,5,0.6520610191496268
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,convnext,7,0.6538867250892567
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,resnet,3,0.5365546900357027
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,resnet,5,0.5358649789029536
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,resnet,7,0.5353375527426161
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,swin_tiny,3,0.6857351509250244
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,swin_tiny,5,0.6831385913664395
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,swin_tiny,7,0.6811911716975008
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,vit_t,3,0.5890133073677377
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,vit_t,5,0.5839824732229796
M2,long-tail calibration strength,lambda,8.0,small,organcmnist_224,vit_t,7,0.5844287568971114
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,convnext,3,0.6099467542766512
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,convnext,5,0.6097957025792078
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,convnext,7,0.6106264869151468
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,resnet,3,0.45859295343831424
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,resnet,5,0.4591593973037272
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,resnet,7,0.45024734715456366
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,swin_tiny,3,0.6233903553491182
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,swin_tiny,5,0.6245232430799441
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,swin_tiny,7,0.6247498206261093
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,vit_t,3,0.5507344888788188
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,vit_t,5,0.5517163249122012
M2,long-tail calibration strength,lambda,8.0,small,organsmnist_224,vit_t,7,0.5525471092481402
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,convnext,3,0.8479976615024847
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,convnext,5,0.8476079119165936
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,convnext,7,0.8487771606742668
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,resnet,3,0.7999610250414109
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,resnet,5,0.7986943388872649
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,resnet,7,0.7984020266978467
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,swin_tiny,3,0.7730683036149274
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,swin_tiny,5,0.7715093052713631
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,swin_tiny,7,0.7701451817207444
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,vit_t,3,0.8517002825684498
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,vit_t,5,0.8511156581896132
M2,long-tail calibration strength,lambda,10.0,small,bloodmnist_224,vit_t,7,0.84994640943194
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,convnext,3,0.4285714285714286
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,convnext,5,0.4282719377059
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,convnext,7,0.4171907756813417
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,resnet,3,0.4809823300389338
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,resnet,5,0.46480982330038934
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,resnet,7,0.47259658580413294
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,swin_tiny,3,0.472596585804133
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,swin_tiny,5,0.4833782569631626
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,swin_tiny,7,0.4794848757112908
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,vit_t,3,0.4588200059898173
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,vit_t,5,0.4531296795447739
M2,long-tail calibration strength,lambda,10.0,small,chaoshengmnist_224,vit_t,7,0.4495357891584307
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,convnext,3,0.6447215295095594
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,convnext,5,0.6477140482128013
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,convnext,7,0.6447215295095594
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,resnet,3,0.6688279301745635
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,resnet,5,0.6688279301745635
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,resnet,7,0.6688279301745635
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,swin_tiny,3,0.6724854530340815
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,swin_tiny,5,0.6721529509559434
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,swin_tiny,7,0.6739817123857024
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,vit_t,3,0.657689110556941
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,vit_t,5,0.656857855361596
M2,long-tail calibration strength,lambda,10.0,small,dermamnist_224,vit_t,7,0.6606816292601828
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,convnext,3,0.6552255761116521
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,convnext,5,0.6534404414151249
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,convnext,7,0.6551850048685491
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,resnet,3,0.49882343395001627
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,resnet,5,0.497444011684518
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,resnet,7,0.49630801687763715
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,swin_tiny,3,0.6823271665043817
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,swin_tiny,5,0.6798928919182083
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,swin_tiny,7,0.6777426160337553
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,vit_t,3,0.5909201557935735
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,vit_t,5,0.5860921778643298
M2,long-tail calibration strength,lambda,10.0,small,organcmnist_224,vit_t,7,0.5866601752677703
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,convnext,3,0.6112684566292814
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,convnext,5,0.6120237151164987
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,convnext,7,0.6124391072844682
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,resnet,3,0.42981760507533706
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,resnet,5,0.4337071862845059
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,resnet,7,0.42366224840451644
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,swin_tiny,3,0.6188210415014539
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,swin_tiny,5,0.6188210415014539
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,swin_tiny,7,0.619878403383558
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,vit_t,3,0.5541709149956573
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,vit_t,5,0.5554170914995658
M2,long-tail calibration strength,lambda,10.0,small,organsmnist_224,vit_t,7,0.5562101129111439
