task_type,dataset,model,num_clients,beta,seed,mode,label,prototype_mode,evidence_mode,num_classes,covered_classes,mean_class_support,min_class_support,max_class_support,mean_pairwise_cosine,mean_pairwise_distance,min_pairwise_distance,mean_nearest_class_cosine,mean_nearest_class_distance,prototype_consistency,prototype_to_client_alignment,mean_evidence_entropy_norm
small,organsmnist_224,resnet,7,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.8647229075431824,0.13527712225914001,0.027701973915100098,0.946816623210907,0.05318335071206093,0.8654229712773518,0.9454694453706133,1.000000022884147
small,organsmnist_224,resnet,7,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.8617455959320068,0.13825440406799316,0.02269458770751953,0.9481044411659241,0.05189557000994682,0.8654229712773518,0.9430913443261004,0.9596352783627894
small,organsmnist_224,resnet,7,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8961585164070129,0.1038413792848587,0.002833724021911621,0.9807653427124023,0.019234688952565193,0.8654229712773518,0.9338891950059445,0.5306526982751214
small,organsmnist_224,resnet,7,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.8961585164070129,0.1038413792848587,0.002833724021911621,0.9807653427124023,0.019234688952565193,0.8654229712773518,0.9338891950059445,0.5306526982751214
small,organsmnist_224,swin_tiny,3,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.05443478375673294,0.9455652832984924,0.2734163999557495,0.4596046507358551,0.5403953194618225,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,0.0,0.0,1.0,0.0,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471083283424377,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,3,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7446420788764954,0.25535792112350464,0.0026310086250305176,0.9461584687232971,0.05384141579270363,0.8654612898826599,0.9421847090125084,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7446420788764954,0.25535792112350464,0.0026310086250305176,0.9461584687232971,0.05384141579270363,0.8654612898826599,0.9421847090125084,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.00019690828048624098,0.9998030066490173,0.505301296710968,0.30854111909866333,0.6914588809013367,-0.044466279447078705,0.5498468906152993,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,3.2511624503683834e-09,0.0,1.0,0.0,1.0,1.0,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.01211776863783598,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,1.0000000596046448,1.0000000894069672,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7446420192718506,0.25535792112350464,0.0026310086250305176,0.9461585879325867,0.05384141579270363,0.8654612898826599,0.7137748226523399,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7170665264129639,0.28293347358703613,0.014167845249176025,0.9227066040039062,0.07729341834783554,0.8654612898826599,0.9647553190588951,0.36363636463557647
small,organsmnist_224,swin_tiny,3,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7170665264129639,0.28293347358703613,0.014167845249176025,0.9227066040039062,0.07729341834783554,0.8654612898826599,0.9647553190588951,0.36363636463557647
small,organsmnist_224,swin_tiny,3,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7164765000343323,0.2835235893726349,0.014153361320495605,0.9218226075172424,0.07817736268043518,0.8654612898826599,0.9645586237311363,0.3633536564271309
small,organsmnist_224,swin_tiny,3,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7446420788764954,0.25535792112350464,0.0026310086250305176,0.9461584687232971,0.05384141579270363,0.8654612898826599,0.9421847090125084,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7446420788764954,0.25535792112350464,0.0026310086250305176,0.9461584687232971,0.05384141579270363,0.8654612898826599,0.9421847090125084,0.1836531297133376
small,organsmnist_224,swin_tiny,3,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7443740367889404,0.25562596321105957,0.005209445953369141,0.9438149929046631,0.05618501827120781,0.7149095798239988,0.8748792030594565,0.4132907086244903
small,organsmnist_224,swin_tiny,3,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7443740367889404,0.25562596321105957,0.005209445953369141,0.9438149929046631,0.05618501827120781,0.7149095798239988,0.8748792030594565,0.4132907086244903
small,organsmnist_224,swin_tiny,3,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.00043185745016671717,0.9995681643486023,0.6407612562179565,0.2116854339838028,0.7883145809173584,-0.0030952678335940138,0.4914215620030353,0.4132907086244903
small,organsmnist_224,swin_tiny,3,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,2.167441559564054e-09,0.0,1.0,0.0,1.0,1.0000000216744163,0.4132907086244903
small,organsmnist_224,swin_tiny,3,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.01211776863783598,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,1.000000017530778,1.0000000541860408,0.4132907086244903
small,organsmnist_224,swin_tiny,3,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7443740963935852,0.25562596321105957,0.005209445953369141,0.9438150525093079,0.05618501827120781,0.7149095798239988,0.6996591714295474,0.4132907086244903
small,organsmnist_224,swin_tiny,3,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.6392772793769836,0.3607226312160492,0.09546428918838501,0.8476338982582092,0.15236598253250122,0.7149095798239988,0.9092835513028231,0.8181818259958394
small,organsmnist_224,swin_tiny,3,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.6392772793769836,0.3607226312160492,0.09546428918838501,0.8476338982582092,0.15236598253250122,0.7149095798239988,0.9092835513028231,0.8181818259958394
small,organsmnist_224,swin_tiny,3,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.6371100544929504,0.36288997530937195,0.08940708637237549,0.8467575311660767,0.15324249863624573,0.7149095798239988,0.9088782126253302,0.817445301195912
small,organsmnist_224,swin_tiny,3,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7443740367889404,0.25562596321105957,0.005209445953369141,0.9438149929046631,0.05618501827120781,0.7149095798239988,0.8748792030594565,0.4132907086244903
small,organsmnist_224,swin_tiny,3,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7443740367889404,0.25562596321105957,0.005209445953369141,0.9438149929046631,0.05618501827120781,0.7149095798239988,0.8748792030594565,0.4132907086244903
small,organsmnist_224,swin_tiny,5,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.04048304259777069,0.9595170617103577,0.5197328329086304,0.2750285267829895,0.7249714136123657,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,0.0,0.0,1.0,0.0,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018848180770874023,0.9471084475517273,0.052891574800014496,,,0.0
small,organsmnist_224,swin_tiny,5,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7450229525566101,0.2549770474433899,0.0017654895782470703,0.9473819732666016,0.05261795595288277,0.8868858416875204,0.9526810546716055,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7450229525566101,0.2549770474433899,0.0017654895782470703,0.9473819732666016,0.05261795595288277,0.8868858416875204,0.9526810546716055,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.12023156881332397,0.879768431186676,0.11509156227111816,0.5409080982208252,0.4590918719768524,-0.006107255195577939,0.6046467944979668,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,0.9999999403953552,5.852092499480932e-08,0.0,1.0,4.876743631143654e-08,0.9999999403953552,0.9999999205271403,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,0.999999980131785,1.00000003973643,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7450230121612549,0.2549770474433899,0.0017654895782470703,0.9473819732666016,0.05261795595288277,0.8868858416875204,0.559132769703865,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7301185131072998,0.2698814868927002,0.0022076964378356934,0.9261141419410706,0.07388585060834885,0.8868858416875204,0.9694744845231374,0.27272727347668235
small,organsmnist_224,swin_tiny,5,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7301185131072998,0.2698814868927002,0.0022076964378356934,0.9261141419410706,0.07388585060834885,0.8868858416875204,0.9694744845231374,0.27272727347668235
small,organsmnist_224,swin_tiny,5,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7202919125556946,0.2797080874443054,0.0018025636672973633,0.9138317704200745,0.08616816997528076,0.8868858416875204,0.9546202619870504,0.12510905078027104
small,organsmnist_224,swin_tiny,5,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7450229525566101,0.2549770474433899,0.0017654895782470703,0.9473819732666016,0.05261795595288277,0.8868858416875204,0.9526810546716055,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7450229525566101,0.2549770474433899,0.0017654895782470703,0.9473819732666016,0.05261795595288277,0.8868858416875204,0.9526810546716055,0.16457367344190835
small,organsmnist_224,swin_tiny,5,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7441160678863525,0.2558839023113251,0.008341193199157715,0.9432693719863892,0.05673065409064293,0.6749965681674632,0.8413003457559122,0.4686400220160681
small,organsmnist_224,swin_tiny,5,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7441160678863525,0.2558839023113251,0.008341193199157715,0.9432693719863892,0.05673065409064293,0.6749965681674632,0.8413003457559122,0.4686400220160681
small,organsmnist_224,swin_tiny,5,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.0044301762245595455,0.9955697655677795,0.5936418771743774,0.18625417351722717,0.8137458562850952,-0.008998030330985785,0.3647479981788107,0.4686400220160681
small,organsmnist_224,swin_tiny,5,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,-5.418604231977042e-09,-1.1920928955078125e-07,1.0,-4.334883385581634e-08,1.0,1.000000004832809,0.4686400220160681
small,organsmnist_224,swin_tiny,5,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490813732147217,0.9250918030738831,1.0000000076091036,1.0000000483280904,0.4686400220160681
small,organsmnist_224,swin_tiny,5,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7441161274909973,0.2558839023113251,0.008341193199157715,0.9432693719863892,0.05673065409064293,0.6749965681674632,0.6529272295333244,0.4686400220160681
small,organsmnist_224,swin_tiny,5,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.6386685371398926,0.36133143305778503,0.1233527660369873,0.8350449204444885,0.1649550497531891,0.6749965681674632,0.8748639741459409,1.0000000069221797
small,organsmnist_224,swin_tiny,5,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.6386685371398926,0.36133143305778503,0.1233527660369873,0.8350449204444885,0.1649550497531891,0.6749965681674632,0.8748639741459409,1.0000000069221797
small,organsmnist_224,swin_tiny,5,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.6242879033088684,0.3757120966911316,0.07651686668395996,0.8359670639038086,0.1640329360961914,0.6749965681674632,0.8568987975249419,0.9075290016710214
small,organsmnist_224,swin_tiny,5,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7441160678863525,0.2558839023113251,0.008341193199157715,0.9432693719863892,0.05673065409064293,0.6749965681674632,0.8413003457559122,0.4686400220160681
small,organsmnist_224,swin_tiny,5,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7441160678863525,0.2558839023113251,0.008341193199157715,0.9432693719863892,0.05673065409064293,0.6749965681674632,0.8413003457559122,0.4686400220160681
small,organsmnist_224,swin_tiny,7,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.2541778087615967,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.2541778087615967,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.02907194383442402,0.9709281325340271,0.7062302827835083,0.15970972180366516,0.8402901291847229,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,0.0,0.0,1.0,0.0,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.25417783856391907,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.2541778087615967,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.2541778087615967,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.2541778087615967,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.2541778087615967,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7458221316337585,0.2541778087615967,0.0018846988677978516,0.9471084475517273,0.052891556173563004,,,0.0
small,organsmnist_224,swin_tiny,7,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7454296350479126,0.2545703649520874,0.001884758472442627,0.9469490051269531,0.05305091291666031,0.9300541281700134,0.9633239044083489,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7454296350479126,0.2545703649520874,0.001884758472442627,0.9469490051269531,0.05305091291666031,0.9300541281700134,0.9633239044083489,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,0.012932105921208858,0.9870679974555969,0.2908869981765747,0.26228034496307373,0.7377195954322815,-0.021173627115786076,0.5588364331569109,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0000000132454767,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.012117767706513405,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,1.0000000198682149,1.0000000662273831,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7454296350479126,0.2545703649520874,0.001884758472442627,0.9469490051269531,0.05305091291666031,0.9300541281700134,0.873121440410614,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7268080711364746,0.27319180965423584,0.001884758472442627,0.933091938495636,0.06690806895494461,0.9300541281700134,0.9774294230673048,0.3636363660270246
small,organsmnist_224,swin_tiny,7,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.7268080711364746,0.27319180965423584,0.001884758472442627,0.933091938495636,0.06690806895494461,0.9300541281700134,0.9774294230673048,0.3636363660270246
small,organsmnist_224,swin_tiny,7,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1266.54541015625,614.0,3464.0,0.7370585799217224,0.2629413902759552,0.001884758472442627,0.9396488666534424,0.06035105139017105,0.9300541281700134,0.9761567115783691,0.33578788059788545
small,organsmnist_224,swin_tiny,7,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7454296350479126,0.2545703649520874,0.001884758472442627,0.9469490051269531,0.05305091291666031,0.9300541281700134,0.9633239044083489,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7454296350479126,0.2545703649520874,0.001884758472442627,0.9469490051269531,0.05305091291666031,0.9300541281700134,0.9633239044083489,0.2585083205877349
small,organsmnist_224,swin_tiny,7,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7422549724578857,0.2577449381351471,0.009065568447113037,0.944919764995575,0.05508020147681236,0.655987655541983,0.8279402725240017,0.5306526982751214
small,organsmnist_224,swin_tiny,7,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1266.54541015625,614.0,3464.0,0.7422549724578857,0.2577449381351471,0.009065568447113037,0.944919764995575,0.05508020147681236,0.655987655541983,0.8279402725240017,0.5306526982751214
small,organsmnist_224,swin_tiny,7,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1266.54541015625,614.0,3464.0,-0.014615006744861603,1.0146149396896362,0.6109063029289246,0.17978572845458984,0.8202142119407654,0.011259178659059557,0.326728398277563,0.5306526982751214
small,organsmnist_224,swin_tiny,7,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1266.54541015625,614.0,3464.0,1.0,8.669766238256216e-09,0.0,1.0,0.0,1.0,0.9999999987318161,0.5306526982751214
small,organsmnist_224,swin_tiny,7,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1266.54541015625,614.0,3464.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490814477205276,0.9250918030738831,1.0000000186713345,1.0000000405818859,0.5306526982751214
small,organsmnist_224,swin_tiny,7,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1266.54541015625,614.0,3464.0,0.7422550320625305,0.2577449381351471,0.009065568447113037,0.944919764995575,0.05508020147681236,0.655987655541983,0.6531817424804607,0.5306526982751214
small,organsmnist_224,swin_tiny,7,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.6480916738510132,0.35190829634666443,0.09768962860107422,0.851257860660553,0.1487421840429306,0.655987655541983,0.8542776158515443,1.000000022884147
small,organsmnist_224,swin_tiny,7,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1266.54541015625,614.0,3464.0,0.6480916738510132,0.35190829634666443,0.09768962860107422,0.851257860660553,0.1487421840429306,0.655987655541983,0.8542776158515443,1.000000022884147
