module,x_symbol,x_value,curve_symbol,curve_value,task_type,dataset,model,num_clients,client_average_acc
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,convnext,7,0.8493617850531033
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,resnet,3,0.8002533372308293
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,resnet,5,0.7987917762837378
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,resnet,7,0.7991815258696288
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,swin_tiny,3,0.773652927993764
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,swin_tiny,5,0.7728734288219818
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,swin_tiny,7,0.7711195556854721
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,vit_t,3,0.8516028451719769
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,vit_t,5,0.8511156581896131
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,bloodmnist_224,vit_t,7,0.8500438468284127
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,convnext,3,0.42946990116801437
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,convnext,5,0.42887091943695715
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,convnext,7,0.42108415693321355
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,resnet,3,0.4809823300389338
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,resnet,5,0.46510931416591794
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,resnet,7,0.47349505840071876
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,swin_tiny,3,0.475591494459419
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,swin_tiny,5,0.48577418388739146
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,swin_tiny,7,0.48188080263551963
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,vit_t,3,0.4618149146451033
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,vit_t,5,0.4588200059898173
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,chaoshengmnist_224,vit_t,7,0.4546271338724169
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,convnext,3,0.5930174563591022
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,convnext,5,0.5840399002493766
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,convnext,7,0.5901911886949294
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,resnet,3,0.6764754779717373
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,resnet,5,0.6761429758935993
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,resnet,7,0.6763092269326684
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,swin_tiny,3,0.62975893599335
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,swin_tiny,5,0.628927680798005
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,swin_tiny,7,0.629592684954281
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,vit_t,3,0.5941812136325851
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,vit_t,5,0.5930174563591022
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,dermamnist_224,vit_t,7,0.5975062344139651
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,convnext,3,0.6529130152547874
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,convnext,5,0.6515335929892893
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,convnext,7,0.6529535864978903
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,resnet,3,0.6011441090555014
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,resnet,5,0.6000486854917234
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,resnet,7,0.6001703992210321
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,swin_tiny,3,0.6835443037974683
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,swin_tiny,5,0.6804608893216488
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,swin_tiny,7,0.6799740344044142
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,vit_t,3,0.5864573190522557
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,vit_t,5,0.5818727685816293
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organcmnist_224,vit_t,7,0.5816699123661149
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,convnext,3,0.606132698916204
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,convnext,5,0.605037574109739
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,convnext,7,0.6064725652354518
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,resnet,3,0.5315886862278615
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,resnet,5,0.5299648804803444
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,resnet,7,0.5285676522789925
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,swin_tiny,3,0.6253162644915222
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,swin_tiny,5,0.6276575658018957
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,swin_tiny,7,0.6278086174993391
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,vit_t,3,0.5431441410822854
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,vit_t,5,0.5448057097541633
diagnostic prototype reconstruction,s,22.5,gamma,0.5,small,organsmnist_224,vit_t,7,0.5461274121067935
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,convnext,3,0.8483874110883757
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,convnext,5,0.8479976615024847
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,convnext,7,0.8493617850531033
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,resnet,3,0.8002533372308293
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,resnet,5,0.7987917762837378
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,resnet,7,0.7991815258696288
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,swin_tiny,3,0.773652927993764
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,swin_tiny,5,0.7728734288219818
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,swin_tiny,7,0.7711195556854721
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,vit_t,3,0.8516028451719769
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,vit_t,5,0.8511156581896131
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,bloodmnist_224,vit_t,7,0.8500438468284127
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,convnext,3,0.4279724468403714
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,convnext,5,0.42857142857142855
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,convnext,7,0.42018568433662773
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,resnet,3,0.4782869122491764
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,resnet,5,0.46510931416591794
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,resnet,7,0.4719976040730758
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,swin_tiny,3,0.475591494459419
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,swin_tiny,5,0.4863731656184486
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,swin_tiny,7,0.48277927523210545
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,vit_t,3,0.46301287810721775
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,vit_t,5,0.4579215333932315
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,chaoshengmnist_224,vit_t,7,0.45402815214135966
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,convnext,3,0.5818786367414797
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,convnext,5,0.5750623441396508
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,convnext,7,0.5783873649210308
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,resnet,3,0.6783042394014963
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,resnet,5,0.6784704904405653
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,resnet,7,0.6779717373233582
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,swin_tiny,3,0.6189526184538653
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,swin_tiny,5,0.6192851205320034
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,swin_tiny,7,0.6194513715710723
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,vit_t,3,0.5863674147963425
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,vit_t,5,0.5847049044056526
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,dermamnist_224,vit_t,7,0.5910224438902744
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,convnext,3,0.6525884453099643
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,convnext,5,0.6513307367737747
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,convnext,7,0.6521827328789354
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,resnet,3,0.6071892242778318
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,resnet,5,0.6068646543330087
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,resnet,7,0.6070675105485233
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,swin_tiny,3,0.682205452775073
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,swin_tiny,5,0.6790814670561506
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,swin_tiny,7,0.679284323271665
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,vit_t,3,0.586011035378124
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,vit_t,5,0.5815076273937033
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organcmnist_224,vit_t,7,0.5813453424212918
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,convnext,3,0.6048865224122956
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,convnext,5,0.6040935010007175
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,convnext,7,0.6056417808995128
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,resnet,3,0.5410294173180771
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,resnet,5,0.5396321891167252
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,resnet,7,0.5393300857218383
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,swin_tiny,3,0.6246365318530267
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,swin_tiny,5,0.6266379668441524
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,swin_tiny,7,0.627015596087761
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,vit_t,3,0.5431441410822854
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,vit_t,5,0.5446924209810807
diagnostic prototype reconstruction,s,25.0,gamma,0.5,small,organsmnist_224,vit_t,7,0.545712019938824
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,convnext,3,0.8484848484848485
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,convnext,5,0.8486797232777941
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,convnext,7,0.8497515346389944
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,resnet,3,0.8000584624378837
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,resnet,5,0.7993764006625743
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,resnet,7,0.7991815258696288
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,swin_tiny,3,0.7738478027867095
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,swin_tiny,5,0.7733606158043457
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,swin_tiny,7,0.7717041800643086
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,vit_t,3,0.8520900321543408
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,vit_t,5,0.8506284712072494
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,bloodmnist_224,vit_t,7,0.8498489720354672
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,convnext,3,0.429769392033543
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,convnext,5,0.42707397424378557
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,convnext,7,0.42377957472297095
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,resnet,3,0.4788858939802336
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,resnet,5,0.46720575022461813
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,resnet,7,0.47079964061096136
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,swin_tiny,3,0.47678945792153343
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,swin_tiny,5,0.48667265648397723
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,swin_tiny,7,0.4833782569631626
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,vit_t,3,0.46211440551063193
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,vit_t,5,0.46031746031746035
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,chaoshengmnist_224,vit_t,7,0.4585205151242887
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,convnext,3,0.6214463840399003
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,convnext,5,0.6181213632585204
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,convnext,7,0.6197838736492103
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,resnet,3,0.6683291770573566
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,resnet,5,0.6683291770573566
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,resnet,7,0.6683291770573566
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,swin_tiny,3,0.655694098088113
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,swin_tiny,5,0.6546965918536991
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,swin_tiny,7,0.655527847049044
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,vit_t,3,0.6232751454696592
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,vit_t,5,0.6254364089775561
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,dermamnist_224,vit_t,7,0.630590191188695
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,convnext,3,0.6553067185978578
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,convnext,5,0.6550632911392404
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,convnext,7,0.6560370009737099
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,resnet,3,0.5648328464784161
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,resnet,5,0.564143135345667
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,resnet,7,0.5636562804284323
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,swin_tiny,3,0.686587147030185
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,swin_tiny,5,0.6832603050957481
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,swin_tiny,7,0.6827328789354106
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,vit_t,3,0.5883641674780915
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,vit_t,5,0.5853618954884777
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organcmnist_224,vit_t,7,0.5843881856540084
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,convnext,3,0.6081341339073297
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,convnext,5,0.6082851856047732
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,convnext,7,0.6093425474868774
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,resnet,3,0.481741626071523
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,resnet,5,0.48015558324836677
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,resnet,7,0.478720592122654
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,swin_tiny,3,0.6254673161889657
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,swin_tiny,5,0.627015596087761
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,swin_tiny,7,0.6257694195838526
diagnostic prototype reconstruction,s,15.0,gamma,0.55,small,organsmnist_224,vit_t,3,0.5471847739888978
