task_type,dataset,model,clip_model,num_clients,beta,seed,selected_candidate,client_index,client_name,seen_classes,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph,acc_A,medical_acc_M,hard_acc_H,margin_Q,focal_acc_F
small,organsmnist_224,vit_t,,7,0.01,42,prototype_head,3,client_3.pt,3 5 6 9,0.14285714,0.27265680,0.27593100,0.25000000,0.22742862,0.00000000,0.22778809,0.05562935
small,organsmnist_224,vit_t,,7,0.01,42,prototype_head,4,client_4.pt,2 7,0.14285714,0.13333744,0.11574966,0.06250000,0.03988340,0.00000000,0.03991829,0.00824011
small,organsmnist_224,vit_t,,7,0.01,42,prototype_head,5,client_5.pt,1 6 8,0.14285714,0.09103056,0.08205227,0.00000000,0.00000000,0.00000000,0.00000323,0.00000000
small,organsmnist_224,vit_t,,7,0.01,42,prototype_head,6,client_6.pt,7,0.14285714,0.15094337,0.17146099,0.06250000,0.06690548,0.14285715,0.06694300,0.01413854
small,organsmnist_224,vit_t,,7,0.1,42,reference_delta,0,client_0.pt,0 1 3 8 9 10,0.14285714,0.19097695,0.19667731,0.18750000,0.18407679,0.00000000,0.19281579,0.04755997
small,organsmnist_224,vit_t,,7,0.1,42,reference_delta,1,client_1.pt,3 8 9 10,0.14285714,0.22275037,0.22456400,0.25000000,0.22742862,0.00000000,0.19682068,0.06999490
small,organsmnist_224,vit_t,,7,0.1,42,reference_delta,2,client_2.pt,0 1 4 5 6 7 8 9,0.14285714,0.07609057,0.06783674,0.00000000,0.00000000,0.00000000,0.00707171,0.00000000
small,organsmnist_224,vit_t,,7,0.1,42,reference_delta,3,client_3.pt,1 2 5 6 9 10,0.14285714,0.07560308,0.06740875,0.00000000,0.00000000,0.00000000,0.00308387,0.00000000
small,organsmnist_224,vit_t,,7,0.1,42,reference_delta,4,client_4.pt,0 1 2 4 5 6 8 9 10,0.14285714,0.21374217,0.25385424,0.18750000,0.18551693,0.28571430,0.19039754,0.06608385
small,organsmnist_224,vit_t,,7,0.1,42,reference_delta,5,client_5.pt,2 4 5 6 7 10,0.14285714,0.11023181,0.09466430,0.06250000,0.03988340,0.00000000,0.04027156,0.00824315
small,organsmnist_224,vit_t,,7,0.1,42,reference_delta,6,client_6.pt,0 1 2 4 6 7 8 10,0.14285714,0.11060511,0.09499466,0.06250000,0.03988340,0.00000000,0.04330439,0.00827332
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,0,client_0.pt,3 7 5,0.33333333,0.25887966,0.23851384,0.25000000,0.23911545,0.14285715,0.22845247,0.06365440
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,1,client_1.pt,4 6 0,0.33333333,0.39772794,0.38472432,0.43750000,0.42350394,0.28571430,0.40605024,0.13937709
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,2,client_2.pt,2 1,0.33333333,0.34339237,0.37676182,0.31250000,0.33738062,0.57142860,0.33683088,0.09248750
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,0,client_0.pt,6 7,0.33333333,0.38397911,0.30532959,0.50000000,0.41931760,0.00000000,0.41930771,0.12619713
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,1,client_1.pt,1 4 5,0.33333333,0.34148258,0.39997691,0.31250000,0.38865775,0.71428573,0.35436121,0.13995195
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,2,client_2.pt,0 2 3 5,0.33333333,0.27453828,0.29469350,0.25000000,0.29063401,0.42857143,0.28194684,0.07888513
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,0,client_0.pt,0 2 3 4 5 6 7,0.33333333,0.36201617,0.33676687,0.56250000,0.51837593,0.28571430,0.52239120,0.20556099
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,1,client_1.pt,0 1 3 4 5 6,0.33333333,0.44759840,0.49719349,0.62500000,0.68259037,0.85714287,0.70711589,0.31949640
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,2,client_2.pt,0 3 7,0.33333333,0.19038545,0.16603960,0.25000000,0.21502240,0.14285715,0.18845414,0.07243942
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,0,client_0.pt,3 1,0.20000000,0.21332540,0.24659559,0.18750000,0.21987230,0.42857143,0.21982108,0.05336302
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,1,client_1.pt,4 5,0.20000000,0.16860458,0.19515868,0.12500000,0.16878545,0.28571430,0.16873741,0.03902972
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,2,client_2.pt,2 0,0.20000000,0.19938079,0.20851655,0.18750000,0.19202465,0.28571430,0.19186220,0.04539021
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,3,client_3.pt,7,0.20000000,0.17219190,0.13493666,0.18750000,0.14050609,0.00000000,0.14050736,0.03166020
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,4,client_4.pt,6,0.20000000,0.24649733,0.21479253,0.31250000,0.27881154,0.00000000,0.27881196,0.07177181
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,0,client_0.pt,3 4,0.20000000,0.10257496,0.10284444,0.06250000,0.07017609,0.14285715,0.06998534,0.01489030
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,1,client_1.pt,4 5 6,0.20000000,0.23127635,0.23221029,0.31250000,0.31802562,0.14285715,0.32835451,0.10860598
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,2,client_2.pt,0,0.20000000,0.10309905,0.10503390,0.06250000,0.07451631,0.14285715,0.07455324,0.01584926
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,3,client_3.pt,6,0.20000000,0.21495245,0.18913673,0.31250000,0.27881154,0.00000000,0.27880970,0.07177311
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,4,client_4.pt,1 2 7,0.20000000,0.34809718,0.37077460,0.50000000,0.47788674,0.57142860,0.47770563,0.15475101
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,0,client_0.pt,0 1 3 4 5 7,0.20000000,0.21809125,0.22791688,0.50000000,0.52581948,0.71428573,0.54746008,0.19365789
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,1,client_1.pt,0 1 2 5 6 7,0.20000000,0.29586640,0.29833436,0.75000000,0.75292033,0.71428573,0.75094408,0.39593505
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,2,client_2.pt,0 1 2 5,0.20000000,0.12902176,0.13758118,0.25000000,0.29063401,0.42857143,0.25954339,0.09355909
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,3,client_3.pt,2 6,0.20000000,0.16749120,0.14653341,0.43750000,0.39631990,0.14285715,0.29922616,0.18094990
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,4,client_4.pt,1 2 3 4 7,0.20000000,0.18952936,0.18963411,0.43750000,0.43204033,0.57142860,0.41941601,0.16054375
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,specialist_client,0,client_0.pt,3 0,0.14285714,0.10358014,0.10750494,0.06250000,0.07451631,0.14285715,0.07400707,0.01592260
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,specialist_client,1,client_1.pt,4,0.14285714,0.10312696,0.10531545,0.06250000,0.07017609,0.14285715,0.07023292,0.01487305
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,specialist_client,2,client_2.pt,2,0.14285714,0.13286984,0.12963904,0.12500000,0.11750834,0.14285715,0.11757709,0.02594371
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,specialist_client,3,client_3.pt,7,0.14285714,0.15092953,0.12165374,0.18750000,0.14050609,0.00000000,0.14050771,0.03166012
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,specialist_client,4,client_4.pt,6,0.14285714,0.21605949,0.19364856,0.31250000,0.27881154,0.00000000,0.27881142,0.07177080
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,specialist_client,5,client_5.pt,1,0.14285714,0.18698832,0.22232458,0.18750000,0.21987230,0.42857143,0.21986780,0.05336086
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,specialist_client,6,client_6.pt,5,0.14285714,0.10644570,0.11991367,0.06250000,0.09860936,0.14285715,0.09866121,0.02141924
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,0,client_0.pt,5,0.14285714,0.08151879,0.09022883,0.06250000,0.09860936,0.14285715,0.09857555,0.02141628
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,1,client_1.pt,4 7,0.14285714,0.11623077,0.11658151,0.12500000,0.13514693,0.14285715,0.27030978,0.07631089
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,2,client_2.pt,4,0.14285714,0.11623077,0.11658151,0.12500000,0.13514693,0.14285715,0.27030978,0.07631089
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,3,client_3.pt,6,0.14285714,0.16547756,0.14571926,0.31250000,0.27881154,0.00000000,0.27881181,0.07177115
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,4,client_4.pt,2 3 5,0.14285714,0.10216543,0.09787158,0.12500000,0.11750834,0.14285715,0.12267583,0.02610718
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,5,client_5.pt,1 4 7,0.14285714,0.24454723,0.26626074,0.43750000,0.43055451,0.57142860,0.43046275,0.13136338
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,6,client_6.pt,0 3 6,0.14285714,0.17382950,0.16675654,0.31250000,0.29393259,0.14285715,0.29540673,0.07725344
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,0,client_0.pt,0 2 6,0.14285714,0.11332362,0.09829487,0.31250000,0.27881154,0.00000000,0.27655295,0.07323651
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,1,client_1.pt,0 1 2 3 5 7,0.14285714,0.13964921,0.13950236,0.37500000,0.35662377,0.28571430,0.32230720,0.12556683
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,2,client_2.pt,0 2 5 7,0.14285714,0.11740964,0.10426217,0.31250000,0.25801444,0.14285715,0.25283477,0.09220338
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,3,client_3.pt,2 3 4 5 6,0.14285714,0.07964424,0.07864197,0.12500000,0.13514693,0.14285715,0.27030978,0.07631089
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,4,client_4.pt,1 4 6 7,0.14285714,0.10125951,0.09053382,0.25000000,0.21068217,0.14285715,0.21588022,0.05134049
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,5,client_5.pt,0 1 3 5 6 7,0.14285714,0.20397942,0.21900749,0.56250000,0.56439024,0.57142860,0.56677926,0.23527247
vlm,bloodmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,6,client_6.pt,0 1 5 6 7,0.14285714,0.24473438,0.26975730,0.68750000,0.70069587,0.71428573,0.67609894,0.36997465
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,0,client_0.pt,3 7 5,0.33333333,0.11103448,0.08143254,0.00000000,0.00000000,0.00000000,0.00002646,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,1,client_1.pt,4 6 0,0.33333333,0.77788067,0.83709866,0.62500000,0.63128543,0.71428573,0.45655325,0.57211109
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,2,client_2.pt,2 1,0.33333333,0.11108479,0.08146888,0.00000000,0.00000000,0.00000000,0.00030535,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,0,client_0.pt,4 5 6,0.33333333,0.08064098,0.05744058,0.00000000,0.00000000,0.00000000,0.00007089,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,1,client_1.pt,0 1,0.33333333,0.83872432,0.88512325,1.00000000,1.00000000,1.00000000,0.63195038,1.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,2,client_2.pt,1 2 3 6 7,0.33333333,0.08063468,0.05743616,0.00000000,0.00000000,0.00000000,0.00002285,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,0,client_0.pt,0 1 6,0.33333333,0.27756146,0.27827743,0.00000000,0.00000000,0.00000000,0.00025473,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,1,client_1.pt,0 1 3 5 6,0.33333333,0.44492951,0.44349676,0.00000000,0.00000000,0.00000000,0.37148190,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,2,client_2.pt,1 2 4 5 6 7,0.33333333,0.27750909,0.27822578,0.00000000,0.00000000,0.00000000,0.00013862,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,0,client_0.pt,3 1,0.20000000,0.06985853,0.05174739,0.00000000,0.00000000,0.00000000,0.00006761,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,1,client_1.pt,4 5,0.20000000,0.07189330,0.05323146,0.00000000,0.00000000,0.00000000,0.01799400,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,2,client_2.pt,2 0,0.20000000,0.71854645,0.79153752,1.00000000,1.00000000,1.00000000,0.56114900,1.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,3,client_3.pt,7,0.20000000,0.06985085,0.05174179,0.00000000,0.00000000,0.00000000,0.00000002,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,4,client_4.pt,6,0.20000000,0.06985085,0.05174179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,0,client_0.pt,2 5 7,0.20000000,0.12830722,0.11138491,0.00000000,0.00000000,0.00000000,0.10266049,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,1,client_1.pt,0 2,0.20000000,0.32582292,0.34858522,0.18750000,0.17709716,0.14285715,0.31693947,0.11846089
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,2,client_2.pt,2 3 6 7,0.20000000,0.11008307,0.09577338,0.00000000,0.00000000,0.00000000,0.00067281,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,3,client_3.pt,0 3 4 7,0.20000000,0.32582292,0.34858522,0.18750000,0.17709716,0.14285715,0.31693947,0.11846089
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,4,client_4.pt,1 4,0.20000000,0.10996391,0.09567130,0.00000000,0.00000000,0.00000000,0.00000591,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,0,client_0.pt,0 2 3 6,0.20000000,0.08110376,0.06040245,0.00000000,0.00000000,0.00000000,0.12059171,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,1,client_1.pt,0 1 3 5,0.20000000,0.06842136,0.05107898,0.00000000,0.00000000,0.00000000,0.00550521,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,2,client_2.pt,4 5 6,0.20000000,0.06784554,0.05065566,0.00000000,0.00000000,0.00000000,0.00027985,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,3,client_3.pt,0 1 3,0.20000000,0.71461284,0.78708166,1.00000000,1.00000000,1.00000000,0.71552527,1.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.1,42,specialist_client,4,client_4.pt,0 2 3 4 5 6 7,0.20000000,0.06801645,0.05078131,0.00000000,0.00000000,0.00000000,0.00183087,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,avg,0,client_0.pt,3 0,0.14285714,0.54692721,0.61572969,0.93750000,0.93020952,0.85714287,0.77520704,0.80697436
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,avg,1,client_1.pt,4,0.14285714,0.16395669,0.15793805,0.18750000,0.17709716,0.14285715,0.31693947,0.11846089
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,avg,2,client_2.pt,2,0.14285714,0.06769728,0.05288240,0.00000000,0.00000000,0.00000000,0.13749291,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,avg,3,client_3.pt,7,0.14285714,0.05533418,0.04334663,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,avg,4,client_4.pt,6,0.14285714,0.05538723,0.04338754,0.00000000,0.00000000,0.00000000,0.00058987,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,avg,5,client_5.pt,1,0.14285714,0.05536325,0.04336905,0.00000000,0.00000000,0.00000000,0.00032330,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.0,42,avg,6,client_6.pt,5,0.14285714,0.05533418,0.04334663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,0,client_0.pt,6,0.14285714,0.07431035,0.06193637,0.00000000,0.00000000,0.00000000,0.02187137,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,1,client_1.pt,5,0.14285714,0.07175993,0.05984224,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,2,client_2.pt,0 2 3,0.14285714,0.40768194,0.46559316,0.50000000,0.48850858,0.42857143,0.44518811,0.35927972
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,3,client_3.pt,1,0.14285714,0.07181648,0.05988867,0.00000000,0.00000000,0.00000000,0.00048493,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,4,client_4.pt,5,0.14285714,0.09004463,0.07485568,0.00000000,0.00000000,0.00000000,0.15680222,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,5,client_5.pt,7,0.14285714,0.07175999,0.05984230,0.00000000,0.00000000,0.00000000,0.00000055,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.01,42,specialist_client,6,client_6.pt,4,0.14285714,0.21262664,0.21804155,0.18750000,0.17709716,0.14285715,0.31693947,0.11846089
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,0,client_0.pt,0 3 5 7,0.14285714,0.05919470,0.04567244,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,1,client_1.pt,0 3 4 5 6 7,0.14285714,0.07516503,0.05780498,0.00000000,0.00000000,0.00000000,0.16602664,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,2,client_2.pt,1 3 4 7,0.14285714,0.05919471,0.04567244,0.00000000,0.00000000,0.00000000,0.00000015,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,3,client_3.pt,0 2 3 6,0.14285714,0.08072543,0.06202917,0.00000000,0.00000000,0.00000000,0.22383228,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,4,client_4.pt,0 2 6,0.14285714,0.05919470,0.04567243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,5,client_5.pt,1 2 3 4,0.14285714,0.05951715,0.04591740,0.00000000,0.00000000,0.00000000,0.00335216,0.00000000
vlm,chaoshengmnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,7,0.1,42,specialist_client,6,client_6.pt,0 1 2 3 4 5,0.14285714,0.60700828,0.69723105,1.00000000,1.00000000,1.00000000,0.54119194,1.00000000
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,0,client_0.pt,3 4 0,0.33333333,0.13962947,0.15415528,0.06250000,0.11968267,0.14285715,0.11743492,0.02697577
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,1,client_1.pt,2 1,0.33333333,0.07957631,0.05852439,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.0,42,specialist_client,2,client_2.pt,6 5,0.33333333,0.78079420,0.78732032,0.93750000,0.88031733,0.85714287,0.87636286,0.59669981
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,0,client_0.pt,1 3,0.33333333,0.13701779,0.14607380,0.06250000,0.11968267,0.14285715,0.13421831,0.06370242
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,1,client_1.pt,0 5 6,0.33333333,0.73423421,0.71419144,0.93750000,0.88031733,0.85714287,0.83524567,0.61904839
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.01,42,specialist_client,2,client_2.pt,2 3 4,0.33333333,0.12874806,0.13973479,0.06250000,0.11968267,0.14285715,0.07236455,0.05523118
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,0,client_0.pt,0 1 2 3 5,0.33333333,0.42000806,0.40909901,0.87500000,0.83978641,0.85714287,0.76574391,0.59666647
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,1,client_1.pt,0 1 2 4 5,0.33333333,0.49142173,0.49988091,1.00000000,1.00000000,1.00000000,0.88479888,1.00000000
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,3,0.1,42,specialist_client,2,client_2.pt,0 2 3 6,0.33333333,0.08857024,0.09102009,0.06250000,0.11968267,0.14285715,0.20768355,0.06920126
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,0,client_0.pt,3 5,0.20000000,0.60352558,0.59678340,0.93750000,0.88031733,0.85714287,0.87494504,0.59718504
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,1,client_1.pt,2 0,0.20000000,0.06152757,0.04436966,0.00000000,0.00000000,0.00000000,0.00006966,0.00000000
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,2,client_2.pt,6,0.20000000,0.11340290,0.12094014,0.06250000,0.11968267,0.14285715,0.16948240,0.03061404
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,3,client_3.pt,4,0.20000000,0.10814109,0.11696666,0.06250000,0.11968267,0.14285715,0.11971544,0.02647369
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.0,42,specialist_client,4,client_4.pt,1,0.20000000,0.11340290,0.12094014,0.06250000,0.11968267,0.14285715,0.16948240,0.03061404
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,0,client_0.pt,1 4 6,0.20000000,0.06165637,0.04440822,0.00000000,0.00000000,0.00000000,0.00033304,0.00000000
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,1,client_1.pt,0,0.20000000,0.11359169,0.12099427,0.06250000,0.11968267,0.14285715,0.16948240,0.03061404
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,2,client_2.pt,3 4,0.20000000,0.10825170,0.11697771,0.06250000,0.11968267,0.14285715,0.11892666,0.02661174
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,3,client_3.pt,3,0.20000000,0.11359169,0.12099427,0.06250000,0.11968267,0.14285715,0.16948240,0.03061404
vlm,dermamnist_224,clip-vit-base-patch32,openai/clip-vit-base-patch32,5,0.01,42,specialist_client,4,client_4.pt,2 5,0.20000000,0.60290843,0.59662551,0.93750000,0.88031733,0.85714287,0.84999532,0.60982842
